countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,Late,countlate,repeatCust,InvoiceQuarter,InvoiceAmount_bin_b. more than 60,Prediction
897,90,6/3/2013,5915326736,2012-04-16,5/16/2012,49.7,0,5/8/2012,1,22,0,0,2,3.0,2,0,0.00013259661066157934
391,61,10/9/2013,5916379112,2012-01-21,2/20/2012,81.9,0,2/16/2012,1,26,0,0,6,14.0,1,1,0.00013259661066157934
406,92,4/6/2012,5920658489,2013-10-30,11/29/2013,91.32,0,11/25/2013,0,26,0,0,11,17.0,4,1,0.00013259661066157934
818,13,3/16/2013,5928070131,2012-01-03,2/2/2012,97.6,0,2/25/2012,1,53,23,1,12,20.0,1,1,23.002500507429257
897,10,11/6/2013,5934744260,2013-08-18,9/17/2013,58.68,0,9/12/2013,1,25,0,0,1,2.0,3,0,0.00013259661066157934
897,52,10/26/2012,5937906260,2013-06-30,7/30/2013,21.89,0,7/14/2013,0,14,0,0,0,0.0,2,0,0.00013259661066157934
406,96,4/23/2012,5939094178,2012-02-13,3/14/2012,55.42,0,3/3/2012,1,19,0,0,2,4.0,1,0,0.00013259661066157934
391,16,5/11/2013,5939164853,2012-07-09,8/8/2012,70.43,0,8/16/2012,1,38,8,1,2,5.0,3,1,7.999850134096203
818,81,1/22/2013,5945158356,2013-06-11,7/11/2013,53.19,0,7/9/2013,0,28,0,0,12,22.0,2,0,0.00013259661066157934
770,43,12/31/2012,5949242829,2013-11-06,12/6/2013,44.87,1,12/11/2013,0,35,5,1,8,13.0,4,0,4.9998847659514
770,30,3/8/2013,5950285853,2013-01-05,2/4/2013,63.12,1,2/18/2013,1,44,14,1,11,19.0,1,1,13.999712607634727
391,39,6/20/2012,5955530230,2013-05-13,6/12/2013,16.57,0,6/4/2013,0,22,0,0,2,5.0,2,0,0.00013259661066157934
770,30,3/8/2013,5959305622,2013-11-18,12/18/2013,78.37,0,12/15/2013,0,27,0,0,12,19.0,4,1,0.00013259661066157934
897,5,6/24/2012,5963438295,2013-07-16,8/15/2013,25.79,0,8/23/2013,0,38,8,1,21,32.0,3,0,7.999850134096203
897,79,12/5/2012,5972339733,2012-08-19,9/18/2012,59.4,0,9/23/2012,1,35,5,1,12,26.0,3,0,4.9998847659514
406,83,3/3/2012,5978287436,2013-05-23,6/22/2013,39.6,0,6/18/2013,0,26,0,0,3,5.0,2,0,0.00013259661066157934
391,15,5/22/2012,5983180705,2012-03-07,4/6/2012,38.45,0,4/22/2012,1,46,16,1,8,16.0,1,0,15.999585705193477
406,42,9/30/2013,5984065624,2013-08-29,9/28/2013,87.37,0,9/30/2013,1,32,2,1,13,20.0,3,1,1.9999121309239414
406,25,9/15/2012,5990869923,2012-08-22,9/21/2012,48.72,1,10/8/2012,1,47,17,1,14,23.0,3,0,16.999522940568923
897,52,10/26/2012,5991374516,2013-11-02,12/2/2013,55.11,0,11/10/2013,0,8,0,0,0,0.0,4,0,0.00013259661066157934
818,22,9/4/2013,5993794287,2013-07-27,8/26/2013,36.02,0,8/18/2013,1,22,0,0,0,2.0,3,0,0.00013259661066157934
391,1,7/31/2013,5995302563,2013-03-04,4/3/2013,31.72,0,3/11/2013,1,7,0,0,0,0.0,1,0,0.00013259661066157934
391,87,11/27/2012,5995642092,2012-03-08,4/7/2012,35.46,0,4/12/2012,1,35,5,1,5,8.0,1,0,4.9998847659514
897,68,4/4/2012,5999019394,2012-12-27,1/26/2013,5.26,0,1/23/2013,0,27,0,0,2,5.0,4,0,0.00013259661066157934
770,20,4/3/2013,6008733621,2013-10-14,11/13/2013,48.8,0,10/19/2013,0,5,0,0,1,1.0,4,0,0.00013259661066157934
818,81,1/22/2013,6014957446,2013-10-09,11/8/2013,55.55,1,11/13/2013,0,35,5,1,12,22.0,4,0,4.9998847659514
897,24,4/2/2013,6017503839,2013-05-27,6/26/2013,30.23,0,6/12/2013,0,16,0,0,4,5.0,2,0,0.00013259661066157934
391,1,7/31/2013,6018471272,2013-05-07,6/6/2013,79.87,0,5/15/2013,1,8,0,0,0,0.0,2,1,0.00013259661066157934
391,87,11/27/2012,6019130159,2012-10-13,11/12/2012,73.75,0,11/6/2012,1,24,0,0,6,8.0,4,1,0.00013259661066157934
770,50,9/11/2012,6021346193,2012-07-26,8/25/2012,63.03,0,8/17/2012,1,22,0,0,1,1.0,3,1,0.00013259661066157934
770,33,6/27/2013,6023663421,2012-04-09,5/9/2012,61.97,1,5/25/2012,1,46,16,1,17,25.0,2,1,15.999585705193477
818,77,11/10/2012,6025796693,2012-02-29,3/30/2012,68.31,0,3/29/2012,1,29,0,0,5,7.0,1,1,0.00013259661066157934
818,45,7/15/2013,6032999481,2013-03-18,4/17/2013,81.21,1,5/11/2013,1,54,24,1,6,8.0,1,1,23.999564062440136
406,97,12/10/2012,6034265548,2012-05-21,6/20/2012,55.54,1,6/17/2012,1,27,0,0,0,0.0,2,0,0.00013259661066157934
770,50,9/11/2012,6035899942,2012-07-10,8/9/2012,53.52,0,8/2/2012,1,23,0,0,1,1.0,3,0,0.00013259661066157934
406,49,7/13/2012,6040813966,2012-09-25,10/25/2012,84.23,0,9/30/2012,0,5,0,0,1,2.0,3,1,0.00013259661066157934
818,48,9/1/2013,6045344090,2013-04-16,5/16/2013,72.88,0,5/5/2013,1,19,0,0,0,0.0,2,1,0.00013259661066157934
818,81,1/22/2013,6050714721,2012-01-03,2/2/2012,15.99,1,2/15/2012,1,43,13,1,13,22.0,1,0,12.999722277465146
818,69,11/21/2012,6051615131,2012-08-25,9/24/2012,27.52,0,8/29/2012,1,4,0,0,0,0.0,3,0,0.00013259661066157934
770,4,8/15/2013,6052640963,2013-11-11,12/11/2013,83.68,0,12/1/2013,0,20,0,0,4,5.0,4,1,0.00013259661066157934
406,32,5/19/2012,6053161771,2013-02-10,3/12/2013,73.56,0,2/11/2013,0,1,0,0,0,0.0,1,1,0.00013259661066157934
391,15,5/22/2012,6059076054,2012-10-05,11/4/2012,32.05,0,10/31/2012,0,26,0,0,9,16.0,4,0,0.00013259661066157934
391,98,1/3/2013,6059357698,2013-07-27,8/26/2013,31.12,0,8/24/2013,0,28,0,0,1,2.0,3,0,0.00013259661066157934
406,73,12/15/2012,6062304635,2012-09-07,10/7/2012,111.21,0,9/29/2012,1,22,0,0,11,17.0,3,1,0.00013259661066157934
818,37,8/28/2013,6067368978,2012-06-18,7/18/2012,88.48,1,7/31/2012,1,43,13,1,9,13.0,2,1,12.999722277465146
770,31,12/31/2012,6079394028,2012-07-23,8/22/2012,61.76,0,8/9/2012,1,17,0,0,0,0.0,3,1,0.00013259661066157934
897,52,10/26/2012,6080109452,2013-02-11,3/13/2013,57.05,0,2/27/2013,0,16,0,0,0,0.0,1,0,0.00013259661066157934
770,62,4/30/2012,6081045243,2012-06-30,7/30/2012,69.15,0,8/13/2012,0,44,14,1,13,23.0,2,1,13.999712607634727
391,57,8/2/2012,6085710390,2013-04-29,5/29/2013,82.04,0,5/23/2013,0,24,0,0,14,25.0,2,1,0.00013259661066157934
897,5,6/24/2012,6088063371,2012-02-08,3/9/2012,68.28,0,3/25/2012,1,46,16,1,22,32.0,1,1,15.999585705193477
897,53,11/26/2012,6089084877,2012-03-16,4/15/2012,43.39,0,3/18/2012,1,2,0,0,0,0.0,1,0,0.00013259661066157934
897,10,11/6/2013,6095691270,2012-09-06,10/6/2012,43.17,0,9/25/2012,1,19,0,0,1,2.0,3,0,0.00013259661066157934
406,18,9/24/2012,6107289576,2013-04-27,5/27/2013,65.76,0,6/3/2013,0,37,7,1,7,14.0,2,1,6.9998328850020775
391,51,1/10/2013,6107650729,2012-07-26,8/25/2012,60.72,0,8/21/2012,1,26,0,0,1,1.0,3,1,0.00013259661066157934
406,49,7/13/2012,6109735891,2013-09-03,10/3/2013,90.27,1,9/21/2013,0,18,0,0,1,2.0,3,1,0.00013259661066157934
897,91,2/13/2013,6110785497,2012-06-01,7/1/2012,86.5,0,6/10/2012,1,9,0,0,0,0.0,2,1,0.00013259661066157934
406,49,7/13/2012,6114978639,2012-02-24,3/25/2012,72.76,1,3/19/2012,1,24,0,0,1,2.0,1,1,0.00013259661066157934
770,72,8/5/2012,6115848018,2012-07-02,8/1/2012,30.12,0,8/1/2012,1,30,0,0,5,7.0,3,0,0.00013259661066157934
770,30,3/8/2013,6120905901,2012-09-01,10/1/2012,78.39,0,9/27/2012,1,26,0,0,12,19.0,3,1,0.00013259661066157934
770,3,3/4/2013,6128855877,2013-11-25,12/25/2013,72.36,0,12/23/2013,0,28,0,0,8,14.0,4,1,0.00013259661066157934
897,10,11/6/2013,6133129097,2013-04-22,5/22/2013,52.07,0,5/15/2013,1,23,0,0,1,2.0,2,0,0.00013259661066157934
391,27,4/9/2013,6140117683,2013-08-31,9/30/2013,60.26,0,9/17/2013,0,17,0,0,4,6.0,3,1,0.00013259661066157934
406,83,3/3/2012,6140327615,2012-07-08,8/7/2012,54.59,0,7/26/2012,0,18,0,0,3,5.0,3,0,0.00013259661066157934
770,17,7/31/2012,6149070076,2012-05-29,6/28/2012,50.96,0,6/24/2012,1,26,0,0,1,2.0,2,0,0.00013259661066157934
818,45,7/15/2013,6151783720,2013-11-04,12/4/2013,62.17,1,12/7/2013,0,33,3,1,7,8.0,4,1,2.9998896761404583
406,97,12/10/2012,6163803491,2012-08-28,9/27/2012,61.37,1,9/16/2012,1,19,0,0,0,0.0,3,1,0.00013259661066157934
391,2,4/6/2013,6164052759,2012-09-10,10/10/2012,72.97,0,9/28/2012,1,18,0,0,1,1.0,3,1,0.00013259661066157934
406,36,7/4/2012,6166200189,2013-06-13,7/13/2013,78.76,0,6/30/2013,0,17,0,0,1,3.0,2,1,0.00013259661066157934
897,91,2/13/2013,6170784196,2012-12-07,1/6/2013,60.39,0,12/16/2012,1,9,0,0,0,0.0,4,1,0.00013259661066157934
391,39,6/20/2012,6172286856,2012-04-09,5/9/2012,30.11,0,5/14/2012,1,35,5,1,2,5.0,2,0,4.9998847659514
391,15,5/22/2012,6178537152,2013-11-13,12/13/2013,82.68,1,1/3/2014,0,51,21,1,9,16.0,4,1,20.999373937474044
391,7,6/20/2013,6179146246,2013-11-28,12/28/2013,32.82,0,12/26/2013,0,28,0,0,5,11.0,4,0,0.00013259661066157934
770,58,5/8/2013,6180284302,2013-01-30,3/1/2013,30.9,0,3/6/2013,1,35,5,1,10,14.0,1,0,4.9998847659514
406,36,7/4/2012,6191014036,2013-09-02,10/2/2013,69.87,0,10/1/2013,0,29,0,0,1,3.0,3,1,0.00013259661066157934
897,99,7/8/2013,6195238206,2012-09-28,10/28/2012,14.05,0,11/1/2012,1,34,4,1,14,23.0,3,0,3.9999164690535545
897,29,7/29/2013,6197031775,2012-09-27,10/27/2012,63.21,0,11/10/2012,1,44,14,1,5,15.0,3,1,13.999712607634727
406,49,7/13/2012,6198121107,2012-03-04,4/3/2012,62.49,1,4/4/2012,1,31,1,1,1,2.0,1,1,0.9999137284800171
770,30,3/8/2013,6211621442,2012-03-03,4/2/2012,117.01,0,4/20/2012,1,48,18,1,12,19.0,1,1,17.99944578599939
391,56,1/8/2013,6215256535,2013-07-04,8/3/2013,114.44,0,7/15/2013,0,11,0,0,0,0.0,3,1,0.00013259661066157934
391,51,1/10/2013,6216182013,2012-08-22,9/21/2012,74.86,0,9/8/2012,1,17,0,0,1,1.0,3,1,0.00013259661066157934
818,69,11/21/2012,6217512898,2012-08-30,9/29/2012,45.52,1,9/27/2012,1,28,0,0,0,0.0,3,0,0.00013259661066157934
897,79,12/5/2012,6219456346,2012-05-16,6/15/2012,71.26,0,7/7/2012,1,52,22,1,13,26.0,2,1,21.99627366626758
818,22,9/4/2013,6222252019,2012-03-19,4/18/2012,50.79,0,4/6/2012,1,18,0,0,0,2.0,1,0,0.00013259661066157934
818,47,6/6/2013,6224002160,2012-01-30,2/29/2012,72.1,0,2/23/2012,1,24,0,0,4,6.0,1,1,0.00013259661066157934
391,19,10/19/2012,6225729341,2012-07-20,8/19/2012,53.89,0,8/13/2012,1,24,0,0,0,0.0,3,0,0.00013259661066157934
406,85,7/5/2013,6235560565,2013-10-04,11/3/2013,59.73,0,10/28/2013,0,24,0,0,11,19.0,4,0,0.00013259661066157934
818,44,5/31/2012,6238372501,2012-11-01,12/1/2012,74.03,0,12/9/2012,0,38,8,1,11,20.0,4,1,7.999850134096203
818,74,2/21/2012,6242434931,2013-05-29,6/28/2013,40.08,0,6/18/2013,0,20,0,0,5,6.0,2,0,0.00013259661066157934
770,58,5/8/2013,6247830671,2012-12-22,1/21/2013,63.67,0,1/19/2013,1,28,0,0,11,14.0,4,1,0.00013259661066157934
897,29,7/29/2013,6248246137,2012-05-03,6/2/2012,56.84,0,6/8/2012,1,36,6,1,6,15.0,2,0,5.999884126939366
391,41,8/9/2013,6248446618,2012-12-09,1/8/2013,49.83,0,1/12/2013,1,34,4,1,9,15.0,4,0,3.9999164690535545
406,67,7/19/2013,6252751133,2013-01-11,2/10/2013,75.47,1,2/24/2013,1,44,14,1,6,9.0,1,1,13.999712607634727
897,90,6/3/2013,6254234391,2012-11-20,12/20/2012,64.16,0,12/8/2012,1,18,0,0,2,3.0,4,1,0.00013259661066157934
897,5,6/24/2012,6254565489,2013-11-15,12/15/2013,56.04,0,1/5/2014,0,51,21,1,23,32.0,4,0,20.999373937474044
897,82,1/11/2013,6256102305,2013-07-22,8/21/2013,14.0,0,7/27/2013,0,5,0,0,0,1.0,3,0,0.00013259661066157934
406,95,3/17/2012,6265099337,2012-09-28,10/28/2012,55.54,1,10/30/2012,0,32,2,1,6,13.0,3,0,1.9999121309239414
406,97,12/10/2012,6265467648,2012-08-07,9/6/2012,51.19,1,8/31/2012,1,24,0,0,0,0.0,3,0,0.00013259661066157934
406,96,4/23/2012,6268305498,2013-01-18,2/17/2013,85.3,0,2/7/2013,0,20,0,0,2,4.0,1,1,0.00013259661066157934
406,59,4/30/2012,6268716975,2012-08-22,9/21/2012,44.58,0,9/11/2012,0,20,0,0,1,2.0,3,0,0.00013259661066157934
406,40,9/11/2012,6272696799,2012-07-31,8/30/2012,50.38,0,8/10/2012,1,10,0,0,2,2.0,3,0,0.00013259661066157934
770,4,8/15/2013,6273031192,2013-02-22,3/24/2013,57.64,0,3/28/2013,1,34,4,1,4,5.0,1,0,3.9999164690535545
391,65,11/20/2013,6273968942,2012-02-25,3/26/2012,92.11,0,3/22/2012,1,26,0,0,2,2.0,1,1,0.00013259661066157934
391,39,6/20/2012,6274787669,2012-08-24,9/23/2012,69.54,0,9/23/2012,0,30,0,0,3,5.0,3,1,0.00013259661066157934
391,1,7/31/2013,6279951505,2013-11-25,12/25/2013,65.57,1,12/12/2013,0,17,0,0,0,0.0,4,1,0.00013259661066157934
770,72,8/5/2012,6287088969,2013-03-08,4/7/2013,61.67,0,3/31/2013,0,23,0,0,5,7.0,1,1,0.00013259661066157934
391,98,1/3/2013,6288520521,2012-03-31,4/30/2012,44.43,0,4/24/2012,1,24,0,0,1,2.0,1,0,0.00013259661066157934
897,68,4/4/2012,6288740790,2012-03-11,4/10/2012,23.05,0,4/16/2012,1,36,6,1,2,5.0,1,0,5.999884126939366
770,72,8/5/2012,6292573032,2013-04-16,5/16/2013,61.14,1,5/21/2013,0,35,5,1,5,7.0,2,1,4.9998847659514
391,19,10/19/2012,6299892020,2013-09-24,10/24/2013,76.66,0,10/11/2013,0,17,0,0,0,0.0,3,1,0.00013259661066157934
770,4,8/15/2013,6301784259,2012-08-24,9/23/2012,42.18,0,9/13/2012,1,20,0,0,5,5.0,3,0,0.00013259661066157934
770,20,4/3/2013,6303890920,2013-11-23,12/23/2013,44.78,1,12/15/2013,0,22,0,0,1,1.0,4,0,0.00013259661066157934
391,16,5/11/2013,6309336631,2013-09-10,10/10/2013,76.53,0,9/25/2013,0,15,0,0,3,5.0,3,1,0.00013259661066157934
770,20,4/3/2013,6310497928,2012-04-30,5/30/2012,59.73,0,5/14/2012,1,14,0,0,1,1.0,2,0,0.00013259661066157934
391,21,1/26/2012,6312340515,2013-01-05,2/4/2013,68.5,0,1/8/2013,0,3,0,0,0,0.0,1,1,0.00013259661066157934
406,40,9/11/2012,6321822878,2012-02-20,3/21/2012,59.19,1,3/20/2012,1,29,0,0,2,2.0,1,0,0.00013259661066157934
770,4,8/15/2013,6326625438,2013-01-24,2/23/2013,65.75,0,2/16/2013,1,23,0,0,5,5.0,1,1,0.00013259661066157934
818,45,7/15/2013,6332346154,2012-03-18,4/17/2012,63.81,0,4/7/2012,1,20,0,0,8,8.0,1,1,0.00013259661066157934
770,31,12/31/2012,6332637140,2013-09-17,10/17/2013,58.09,0,9/24/2013,0,7,0,0,0,0.0,3,0,0.00013259661066157934
897,82,1/11/2013,6342800937,2013-11-29,12/29/2013,22.35,0,12/3/2013,0,4,0,0,0,1.0,4,0,0.00013259661066157934
391,71,9/15/2013,6345328269,2013-06-10,7/10/2013,68.95,0,7/8/2013,1,28,0,0,5,7.0,2,1,0.00013259661066157934
406,85,7/5/2013,6346701213,2012-05-16,6/15/2012,29.99,1,7/2/2012,1,47,17,1,11,19.0,2,0,16.999591926752327
391,89,4/22/2012,6354957025,2012-10-02,11/1/2012,57.33,0,10/19/2012,0,17,0,0,1,1.0,4,0,0.00013259661066157934
406,35,4/4/2013,6360019650,2012-12-17,1/16/2013,99.67,1,2/6/2013,1,51,21,1,8,13.0,4,1,20.999521511313088
770,30,3/8/2013,6369718990,2013-03-08,4/7/2013,55.46,0,4/13/2013,1,36,6,1,13,19.0,1,0,5.999884126939366
897,10,11/6/2013,6375941605,2013-08-16,9/15/2013,52.41,0,9/11/2013,1,26,0,0,1,2.0,3,0,0.00013259661066157934
770,86,4/30/2013,6381931555,2013-11-30,12/30/2013,48.59,0,12/20/2013,0,20,0,0,5,5.0,4,0,0.00013259661066157934
406,63,6/4/2012,6391230941,2012-02-07,3/8/2012,75.19,0,3/6/2012,1,28,0,0,0,0.0,1,1,0.00013259661066157934
406,38,11/27/2013,6393629835,2012-01-03,2/2/2012,71.33,0,1/30/2012,1,27,0,0,4,9.0,1,1,0.00013259661066157934
897,66,1/11/2013,6393700803,2013-11-09,12/9/2013,40.94,0,11/30/2013,0,21,0,0,1,1.0,4,0,0.00013259661066157934
770,30,3/8/2013,6394171039,2012-11-29,12/29/2012,50.3,0,12/26/2012,1,27,0,0,14,19.0,4,0,0.00013259661066157934
897,53,11/26/2012,6402352996,2012-06-07,7/7/2012,15.4,0,6/13/2012,1,6,0,0,0,0.0,2,0,0.00013259661066157934
391,87,11/27/2012,6409983012,2012-03-09,4/8/2012,84.25,0,4/9/2012,1,31,1,1,6,8.0,1,1,0.9999137284800171
406,49,7/13/2012,6412855977,2013-11-09,12/9/2013,77.14,1,11/28/2013,0,19,0,0,2,2.0,4,1,0.00013259661066157934
391,46,11/11/2012,6425569284,2012-05-10,6/9/2012,35.36,0,6/10/2012,1,31,1,1,1,2.0,2,0,0.9999137284800171
818,88,10/16/2013,6428663736,2012-08-29,9/28/2012,74.47,1,10/10/2012,1,42,12,1,12,19.0,3,1,11.99974557022743
406,25,9/15/2012,6438106557,2012-11-12,12/12/2012,84.89,1,12/12/2012,0,30,0,0,15,23.0,4,1,0.00013259661066157934
770,50,9/11/2012,6440354171,2013-12-01,12/31/2013,44.41,0,12/19/2013,0,18,0,0,1,1.0,4,0,0.00013259661066157934
818,47,6/6/2013,6442249090,2013-01-19,2/18/2013,88.72,1,2/26/2013,1,38,8,1,4,6.0,1,1,7.999850134096203
770,17,7/31/2012,6444186130,2012-09-04,10/4/2012,44.71,0,9/30/2012,0,26,0,0,1,2.0,3,0,0.00013259661066157934
770,33,6/27/2013,6452306428,2013-11-06,12/6/2013,56.03,0,12/6/2013,0,30,0,0,18,25.0,4,0,0.00013259661066157934
897,10,11/6/2013,6453395358,2013-07-06,8/5/2013,49.75,0,7/24/2013,1,18,0,0,1,2.0,3,0,0.00013259661066157934
406,63,6/4/2012,6456711996,2012-04-26,5/26/2012,84.99,0,5/14/2012,1,18,0,0,0,0.0,2,1,0.00013259661066157934
818,69,11/21/2012,6463057288,2013-08-31,9/30/2013,70.76,1,9/20/2013,0,20,0,0,0,0.0,3,1,0.00013259661066157934
391,39,6/20/2012,6470441610,2012-05-11,6/10/2012,56.88,0,6/12/2012,1,32,2,1,3,5.0,2,0,1.9999121309239414
406,12,8/10/2012,6470819411,2012-10-08,11/7/2012,44.77,0,11/12/2012,0,35,5,1,6,15.0,4,0,4.9998847659514
406,42,9/30/2013,6471713415,2013-06-02,7/2/2013,91.21,0,7/14/2013,1,42,12,1,14,20.0,2,1,11.99974557022743
391,15,5/22/2012,6474542050,2013-04-05,5/5/2013,45.06,0,5/5/2013,0,30,0,0,10,16.0,2,0,0.00013259661066157934
406,97,12/10/2012,6475160337,2012-08-31,9/30/2012,52.75,1,9/19/2012,1,19,0,0,0,0.0,3,0,0.00013259661066157934
391,2,4/6/2013,6478764177,2013-10-04,11/3/2013,64.72,0,10/26/2013,0,22,0,0,1,1.0,4,1,0.00013259661066157934
391,19,10/19/2012,6481259640,2013-10-27,11/26/2013,53.68,0,11/8/2013,0,12,0,0,0,0.0,4,0,0.00013259661066157934
406,18,9/24/2012,6482427308,2012-01-13,2/12/2012,80.99,1,3/14/2012,1,61,31,1,8,14.0,1,1,30.998590824068064
391,71,9/15/2013,6484297273,2012-04-25,5/25/2012,73.9,0,5/16/2012,1,21,0,0,5,7.0,2,1,0.00013259661066157934
818,26,1/9/2012,6495779635,2012-10-11,11/10/2012,89.28,1,11/7/2012,0,27,0,0,2,2.0,4,1,0.00013259661066157934
818,44,5/31/2012,6502176136,2012-03-29,4/28/2012,30.03,1,5/21/2012,1,53,23,1,12,20.0,1,0,23.002352933590213
897,79,12/5/2012,6504376538,2012-08-24,9/23/2012,46.39,0,9/28/2012,1,35,5,1,14,26.0,3,0,4.9998847659514
406,96,4/23/2012,6504473012,2013-02-18,3/20/2013,80.56,0,3/3/2013,0,13,0,0,2,4.0,1,1,0.00013259661066157934
391,98,1/3/2013,6505128561,2012-11-07,12/7/2012,17.85,0,12/2/2012,1,25,0,0,1,2.0,4,0,0.00013259661066157934
406,36,7/4/2012,6511784638,2013-04-09,5/9/2013,81.53,0,4/25/2013,0,16,0,0,1,3.0,2,1,0.00013259661066157934
391,80,3/19/2013,6520680737,2013-09-21,10/21/2013,89.37,0,9/28/2013,0,7,0,0,0,0.0,3,1,0.00013259661066157934
391,16,5/11/2013,6522487147,2012-09-23,10/23/2012,73.15,0,10/18/2012,1,25,0,0,3,5.0,3,1,0.00013259661066157934
391,51,1/10/2013,6525526692,2012-11-07,12/7/2012,62.31,0,11/28/2012,1,21,0,0,1,1.0,4,1,0.00013259661066157934
391,21,1/26/2012,6528247418,2013-01-04,2/3/2013,84.86,0,1/8/2013,0,4,0,0,0,0.0,1,1,0.00013259661066157934
818,48,9/1/2013,6530836489,2012-11-19,12/19/2012,54.95,0,12/5/2012,1,16,0,0,0,0.0,4,0,0.00013259661066157934
391,56,1/8/2013,6534753348,2013-08-10,9/9/2013,60.61,0,8/22/2013,0,12,0,0,0,0.0,3,1,0.00013259661066157934
391,61,10/9/2013,6536896937,2012-04-08,5/8/2012,74.28,0,5/10/2012,1,32,2,1,6,14.0,2,1,1.9999121309239414
770,4,8/15/2013,6541040836,2012-08-24,9/23/2012,46.2,0,9/17/2012,1,24,0,0,5,5.0,3,0,0.00013259661066157934
391,39,6/20/2012,6545436181,2013-07-24,8/23/2013,48.04,0,8/15/2013,0,22,0,0,4,5.0,3,0,0.00013259661066157934
406,35,4/4/2013,6546750144,2012-02-06,3/7/2012,54.6,1,3/17/2012,1,40,10,1,9,13.0,1,0,9.999821092604682
406,95,3/17/2012,6548329103,2013-06-11,7/11/2013,81.21,1,7/13/2013,0,32,2,1,7,13.0,2,1,1.9999121309239414
406,34,3/19/2013,6551061352,2013-05-06,6/5/2013,49.83,1,6/11/2013,0,36,6,1,6,15.0,2,0,5.999884126939366
897,99,7/8/2013,6552135455,2013-07-21,8/20/2013,56.88,1,8/27/2013,0,37,7,1,15,23.0,3,0,6.9998328850020775
406,25,9/15/2012,6552783571,2012-06-10,7/10/2012,94.77,1,7/16/2012,1,36,6,1,15,23.0,2,1,5.999884126939366
897,79,12/5/2012,6555357057,2012-09-09,10/9/2012,102.79,0,10/23/2012,1,44,14,1,15,26.0,3,1,13.999712607634727
897,91,2/13/2013,6556553111,2013-02-28,3/30/2013,36.13,0,3/3/2013,0,3,0,0,0,0.0,1,0,0.00013259661066157934
897,94,8/10/2013,6556605926,2012-12-22,1/21/2013,50.82,0,1/9/2013,1,18,0,0,0,0.0,4,0,0.00013259661066157934
406,83,3/3/2012,6559779926,2013-09-14,10/14/2013,66.75,0,10/5/2013,0,21,0,0,3,5.0,3,1,0.00013259661066157934
770,70,2/6/2012,6569769457,2013-07-04,8/3/2013,55.12,0,8/2/2013,0,29,0,0,17,20.0,3,0,0.00013259661066157934
770,17,7/31/2012,6571920928,2013-08-23,9/22/2013,47.63,0,9/17/2013,0,25,0,0,1,2.0,3,0,0.00013259661066157934
818,48,9/1/2013,6578598443,2013-03-21,4/20/2013,54.33,0,4/9/2013,1,19,0,0,0,0.0,1,0,0.00013259661066157934
391,2,4/6/2013,6579967070,2013-11-06,12/6/2013,59.56,0,11/17/2013,0,11,0,0,1,1.0,4,0,0.00013259661066157934
406,78,8/24/2012,6584242369,2012-09-11,10/11/2012,46.35,1,10/9/2012,0,28,0,0,4,11.0,3,0,0.00013259661066157934
406,38,11/27/2013,6590705536,2013-03-23,4/22/2013,59.54,0,4/11/2013,1,19,0,0,4,9.0,1,0,0.00013259661066157934
897,99,7/8/2013,6595838571,2013-11-04,12/4/2013,40.88,0,11/27/2013,0,23,0,0,16,23.0,4,0,0.00013259661066157934
391,27,4/9/2013,6604379824,2013-05-24,6/23/2013,61.84,0,6/6/2013,0,13,0,0,4,6.0,2,1,0.00013259661066157934
406,25,9/15/2012,6607624258,2012-04-23,5/23/2012,56.31,1,6/21/2012,1,59,29,1,16,23.0,2,0,28.999041868167424
770,31,12/31/2012,6609044576,2012-07-08,8/7/2012,47.48,0,8/1/2012,1,24,0,0,0,0.0,3,0,0.00013259661066157934
391,28,8/29/2012,6610467625,2012-02-01,3/2/2012,84.13,0,2/19/2012,1,18,0,0,0,0.0,1,1,0.00013259661066157934
818,81,1/22/2013,6612036759,2012-06-01,7/1/2012,34.27,0,7/1/2012,1,30,0,0,14,22.0,2,0,0.00013259661066157934
897,79,12/5/2012,6612984395,2012-03-22,4/21/2012,64.1,0,4/26/2012,1,35,5,1,16,26.0,1,1,4.9998847659514
770,31,12/31/2012,6614325540,2013-03-20,4/19/2013,63.32,1,4/15/2013,0,26,0,0,0,0.0,1,1,0.00013259661066157934
818,69,11/21/2012,6624530768,2012-08-17,9/16/2012,55.22,1,9/14/2012,1,28,0,0,0,0.0,3,0,0.00013259661066157934
391,21,1/26/2012,6626163507,2012-02-11,3/12/2012,64.87,0,2/14/2012,0,3,0,0,0,0.0,1,1,0.00013259661066157934
897,91,2/13/2013,6630363984,2012-10-18,11/17/2012,53.68,0,10/28/2012,1,10,0,0,0,0.0,4,0,0.00013259661066157934
391,1,7/31/2013,6637423646,2013-05-25,6/24/2013,53.59,0,6/2/2013,1,8,0,0,0,0.0,2,0,0.00013259661066157934
391,80,3/19/2013,6639236295,2013-02-03,3/5/2013,60.75,0,2/13/2013,1,10,0,0,0,0.0,1,1,0.00013259661066157934
770,60,9/29/2012,6640953472,2013-09-14,10/14/2013,55.88,0,10/1/2013,0,17,0,0,5,5.0,3,0,0.00013259661066157934
